"api_number","operator_name","well_name","latitude","longitude","status","parent","cik","serialid"
"50029229290000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN WBH WB-06","70.3582518094483","-148.474735401204","A","BP PLC","313807","4841"
"50029229309500","BP EXPLORATION (ALASKA) INC","BADAMI UNIT B1-23XX","70.1522260735405","-147.093821205485","I","BP PLC","313807","4842"
"50029229310000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-84","70.5078778344226","-149.659755120868","I","BP PLC","313807","4843"
"50029229310100","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-84A","70.5078778344226","-149.659755120868","I","BP PLC","313807","4844"
"50029229310200","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-84B","70.5078778344226","-149.659750045113","A","BP PLC","313807","4845"
"50029229320000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-15","70.3247529401522","-149.495255957211","A","CONOCOPHILLIPS","1163165","4846"
"50029229326000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-15L1","70.3247529401522","-149.495255957211","A","CONOCOPHILLIPS","1163165","4847"
"50029229330000","SAVANT ALASKA LLC","BADAMI UNIT B1-36","70.1522315348059","-147.092782316884","A","",,"4848"
"50029229340000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-16","70.3253618527835","-149.497925072231","A","CONOCOPHILLIPS","1163165","4849"
"50029229350000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 3K-24","70.4337958399601","-149.761098219992","A","CONOCOPHILLIPS","1163165","4850"
"50029229360000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-85","70.5079460959296","-149.659616718286","A","BP PLC","313807","4851"
"50029229370000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL V-200","70.3637702090271","-149.094098015463","I","BP PLC","313807","4852"
"50069100420000","CHILKAT OIL COMPANY","",,,"I","",,"4853"
"50029229389500","BP EXPLORATION (ALASKA) INC","BADAMI UNIT B1-03XX","70.1522151510099","-147.095437467929","I","BP PLC","313807","4854"
"50029229390000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-18","70.3251789059391","-149.497113795522","A","CONOCOPHILLIPS","1163165","4855"
"50029229409500","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-21XX","70.3248430482994","-149.495645374819","I","CONOCOPHILLIPS","1163165","4856"
"50029229410000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-25","70.3245918377071","-149.494542033479","A","CONOCOPHILLIPS","1163165","4857"
"50029229416000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-25L1","70.3245918528738","-149.494542068814","A","CONOCOPHILLIPS","1163165","4858"
"50029229420000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-23","70.3246846764043","-149.494947674683","A","CONOCOPHILLIPS","1163165","4859"
"50029229430000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-27","70.3245454183585","-149.494339212877","A","CONOCOPHILLIPS","1163165","4860"
"50029229440000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1C-26","70.3245672627579","-149.494444674802","A","CONOCOPHILLIPS","1163165","4861"
"50029229450000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1G-17","70.360665597295","-149.674461707694","A","CONOCOPHILLIPS","1163165","4862"
"50029229460000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-11","70.2987654278611","-149.510115404056","A","CONOCOPHILLIPS","1163165","4863"
"50029229466000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-11L1","70.2987654331108","-149.5101153881","A","CONOCOPHILLIPS","1163165","4864"
"50029229466100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-11L2","70.2987654331108","-149.5101153881","A","CONOCOPHILLIPS","1163165","4865"
"50029229470000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 3F-20","70.3727445497501","-149.932984792238","A","CONOCOPHILLIPS","1163165","4866"
"50029229480000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-12","70.3009771829192","-149.510066696972","A","CONOCOPHILLIPS","1163165","4867"
"50029229486000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-12L1","70.3009771809125","-149.510066681176","A","CONOCOPHILLIPS","1163165","4868"
"50029229486100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-12L2","70.3009771809125","-149.510066681176","A","CONOCOPHILLIPS","1163165","4869"
"50029229490000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN WBH WB-07","70.3582518094483","-148.474849165667","A","BP PLC","313807","4870"
"50029229500000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-14","70.3009362245671","-149.510074714868","A","CONOCOPHILLIPS","1163165","4871"
"50029229510000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1L-28","70.271759344956","-149.67424059043","A","CONOCOPHILLIPS","1163165","4872"
"50029229516000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1L-28L1","70.2717593441587","-149.674240596156","A","CONOCOPHILLIPS","1163165","4873"
"50029229516100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1L-28L2","70.2717593441587","-149.674240596156","A","CONOCOPHILLIPS","1163165","4874"
"50029229516200","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1L-28L2-01","70.2717593441587","-149.674240596156","A","CONOCOPHILLIPS","1163165","4875"
"50029229520000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB J-15","70.4510107503482","-149.575960244757","A","BP PLC","313807","4876"
"50029229530000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN PTM P1-18","70.3907186734781","-148.582996890965","I","BP PLC","313807","4877"
"50029229530100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN PTM P1-18A","70.3907186734781","-148.582988753325","A","BP PLC","313807","4878"
"50029229540000","BP EXPLORATION (ALASKA) INC","WEST GWYDYR 1","70.4253425039698","-149.125084008154","I","BP PLC","313807","4879"
"50029229550000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-136","70.2986780498225","-149.510090929443","A","CONOCOPHILLIPS","1163165","4880"
"50029229560000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-137","70.2986370913669","-149.510090844203","A","CONOCOPHILLIPS","1163165","4881"
"50029229570000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-138","70.2985961329113","-149.510090758963","A","CONOCOPHILLIPS","1163165","4882"
"50029229580000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-139","70.2985551744557","-149.510090673723","A","CONOCOPHILLIPS","1163165","4883"
"50029229590000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-81","70.5076785108221","-149.660186754863","A","BP PLC","313807","4884"
"50029229600000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-102","70.3008543078627","-149.510074544131","A","CONOCOPHILLIPS","1163165","4885"
"50029229606000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-102L1","70.3008543078627","-149.510074544131","A","CONOCOPHILLIPS","1163165","4886"
"50029229610000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-38","70.298981142394","-149.508658286952","A","CONOCOPHILLIPS","1163165","4887"
"50029229620000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-100","70.3557542904142","-149.034146748081","A","BP PLC","313807","4888"
"50029229630000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-83","70.5078123033759","-149.65989355251","A","BP PLC","313807","4889"
"50029229640000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-09","70.436550909167","-149.578931796361","A","BP PLC","313807","4890"
"50029229650000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-30","70.2993088100388","-149.508642773694","A","CONOCOPHILLIPS","1163165","4891"
"50029229656000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-30L1","70.2993088135058","-149.50864276257","A","CONOCOPHILLIPS","1163165","4892"
"50029229660000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-10","70.4365427176828","-149.578442452074","A","BP PLC","313807","4893"
"50029229670000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-141","70.3004037658634","-149.510073589258","I","CONOCOPHILLIPS","1163165","4894"
"50069100430000","CHILKAT OIL COMPANY","",,,"I","",,"4895"
"50029229670100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-141A","70.3004037658634","-149.510081692496","A","CONOCOPHILLIPS","1163165","4896"
"50029229676000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-141L1","70.3004037658634","-149.510073589258","I","CONOCOPHILLIPS","1163165","4897"
"50029229680000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-101","70.3557106018362","-149.034138536272","A","BP PLC","313807","4898"
"50029229690000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-40","70.2988992254828","-149.508658116472","I","CONOCOPHILLIPS","1163165","4899"
"50029229690100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-40A","70.2988992254828","-149.508658116472","A","CONOCOPHILLIPS","1163165","4900"
"50029229700000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB J-23","70.4519418467085","-149.576317062113","A","BP PLC","313807","4901"
"50029229706000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB J-23L1","70.4519418467085","-149.576317062113","A","BP PLC","313807","4902"
"50029229710000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-82","70.5077440418688","-149.660031955091","I","BP PLC","313807","4903"
"50029229710100","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-82A","70.5077440240331","-149.660031874081","A","BP PLC","313807","4904"
"50029229720000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-102","70.3557952484561","-149.034146833832","A","BP PLC","313807","4905"
"50029229726000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-102L1","70.3557952085732","-149.034146713889","I","BP PLC","313807","4906"
"50029229730000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-36","70.2990630593052","-149.508650359843","A","CONOCOPHILLIPS","1163165","4907"
"50029229736000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-36L1","70.2990630635784","-149.508650348694","A","CONOCOPHILLIPS","1163165","4908"
"50029229736100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-36L2","70.2990630635784","-149.508650348694","A","CONOCOPHILLIPS","1163165","4909"
"50029229740000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-140","70.3007723911584","-149.510074373393","A","CONOCOPHILLIPS","1163165","4910"
"50029234520000","ENI US OPERATING CO INC","NIKAITCHUQ OI13-03","70.5109659565951","-149.863721407195","A","",,"4911"
"50029229746000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-140L1","70.3007723911584","-149.510074373393","A","CONOCOPHILLIPS","1163165","4912"
"50029229750000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-34","70.2991449762164","-149.508650530323","A","CONOCOPHILLIPS","1163165","4913"
"50029229756000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-34L1","70.2991449802208","-149.508650519173","A","CONOCOPHILLIPS","1163165","4914"
"50029229760000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB J-24","70.4520183003686","-149.576415475011","A","BP PLC","313807","4915"
"50029229766000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB J-24L1","70.4520183003686","-149.576415475011","A","BP PLC","313807","4916"
"50029229770000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-105","70.3562840144226","-149.034107255418","A","BP PLC","313807","4917"
"55367000060000","ARCO ALASKA INC","OCS Y-0511 SEGULA 1","56.34495","-167.32935556","I","BP PLC","313807","4918"
"50029229780000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE Z-101","70.2983940711952","-149.192923014588","A","BP PLC","313807","4919"
"50029229790000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-42","70.2988173085715","-149.508657945992","A","CONOCOPHILLIPS","1163165","4920"
"50029229796000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-42L1","70.298817313651","-149.508657934818","A","CONOCOPHILLIPS","1163165","4921"
"50029229800000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB E-25","70.4547324053006","-149.435825044421","I","BP PLC","313807","4922"
"50029229800100","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB E-25A","70.4547323720924","-149.435824990607","A","BP PLC","313807","4923"
"50029229806000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB E-25L1","70.4547324053006","-149.435825044421","I","BP PLC","313807","4924"
"50029229810000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-103","70.356120182255","-149.034123153097","A","BP PLC","313807","4925"
"50029229820000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-32","70.2992268931276","-149.508650700803","A","CONOCOPHILLIPS","1163165","4926"
"50029229826000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-32L1","70.2992268968633","-149.508650689653","A","CONOCOPHILLIPS","1163165","4927"
"50029229830000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-107","70.300603096636","-149.510065917272","A","CONOCOPHILLIPS","1163165","4928"
"50029229840000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1A-24","70.3314728177947","-149.674086671671","A","CONOCOPHILLIPS","1163165","4929"
"50029229850000","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-10","70.4909934300455","-148.693287804362","A","BP PLC","313807","4930"
"50029229860000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1D-101","70.3008952662149","-149.510074629499","A","CONOCOPHILLIPS","1163165","4931"
"50029229870000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-201","70.3561611402969","-149.034115118507","A","BP PLC","313807","4932"
"50029229880000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-104","70.3563249724645","-149.034107341169","A","BP PLC","313807","4933"
"50029229890000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-216","70.3554238955429","-149.0341541767","A","BP PLC","313807","4934"
"50029229900000","CONOCOPHILLIPS ALASKA INC","SILVERTIP 1J-14","70.2610592105653","-149.524625941563","I","CONOCOPHILLIPS","1163165","4935"
"50029229910000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 3F-21","70.3722175582568","-149.929410285905","A","CONOCOPHILLIPS","1163165","4936"
"50029229920000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-37","70.2990221008496","-149.508650274603","A","CONOCOPHILLIPS","1163165","4937"
"50029229926000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-37L1","70.2990221052572","-149.508650263454","A","CONOCOPHILLIPS","1163165","4938"
"50029229926100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-37L2","70.2990221052572","-149.508650263454","A","CONOCOPHILLIPS","1163165","4939"
"50029229930000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-213","70.3555085421629","-149.034162474259","I","BP PLC","313807","4940"
"50029229930100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-213A","70.3555085032206","-149.034162354265","A","BP PLC","313807","4941"
"50029229936000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-213AL1-01","70.3555085032206","-149.034162354265","A","BP PLC","313807","4942"
"50029229936100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-213AL1","70.3555085032206","-149.034162354265","A","BP PLC","313807","4943"
"50029229936200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-213AL2","70.3555085032206","-149.034162354265","A","BP PLC","313807","4944"
"50029229936300","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL S-213AL3","70.3555085032206","-149.034162354265","A","BP PLC","313807","4945"
"50029229940000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR E-26","70.4548634687179","-149.436135142286","A","BP PLC","313807","4946"
"50029229950000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-39","70.2976823669211","-149.194716876434","I","BP PLC","313807","4947"
"50029229950100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-39A","70.2976823283994","-149.194716790032","A","BP PLC","313807","4948"
"50029229960000","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-26","70.4914275743265","-148.693329616229","I","BP PLC","313807","4949"
"50029229970000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1D-39","70.29893745806","-149.508658184855","A","CONOCOPHILLIPS","1163165","4950"
"50029229980000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN NIA NK-43","70.3475736041758","-148.199620273712","A","BP PLC","313807","4951"
"50029229990000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-106","70.3562020983388","-149.034115204258","A","BP PLC","313807","4952"
"5.002923e+13","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 17-22","70.2055269436193","-148.311962363654","A","BP PLC","313807","4953"
"50029230010000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB J-14XX","70.4507950418072","-149.574392033733","I","BP PLC","313807","4954"
"50029230016000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB J-14L1XX","70.4507950418072","-149.574392033733","I","BP PLC","313807","4955"
"50029230020000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1J-03","70.2628450082489","-149.524734768394","A","CONOCOPHILLIPS","1163165","4956"
"50029230026000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1J-03L1","70.2628449893732","-149.52473470418","A","CONOCOPHILLIPS","1163165","4957"
"50029230026100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1J-03L2","70.2628449893732","-149.52473470418","A","CONOCOPHILLIPS","1163165","4958"
"50029230030000","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-27","70.4914548789982","-148.693329674264","A","BP PLC","313807","4959"
"50029230040000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB E-29","70.4549918016473","-149.436437079681","A","BP PLC","313807","4960"
"50029230050000","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-29","70.4915122188089","-148.69333797396","A","BP PLC","313807","4961"
"50029230060000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1J-09","70.2629678649575","-149.525988325912","I","CONOCOPHILLIPS","1163165","4962"
"50029230060100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1J-09A","70.2629678649575","-149.525988325912","A","CONOCOPHILLIPS","1163165","4963"
"50029230066000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1J-09AL1","70.2629678649575","-149.525988325912","A","CONOCOPHILLIPS","1163165","4964"
"50069100150000","ALASKA PETROLEUM AND COAL CO","",,,"I","",,"4965"
"50029230070000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-201","70.2991268351215","-149.092537882516","A","BP PLC","313807","4966"
"50029230080000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE V-100","70.3276619228084","-149.263846316201","A","BP PLC","313807","4967"
"50029230090000","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-31","70.4915640976852","-148.693338084225","A","BP PLC","313807","4968"
"50029230100000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 1J-10","70.2625419141467","-149.525680232358","A","CONOCOPHILLIPS","1163165","4969"
"50029230110000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN PBU L-01","70.3501703440384","-149.324053588423","A","BP PLC","313807","4970"
"50029230120000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-13","70.4365918665884","-149.581381157706","A","BP PLC","313807","4971"
"50029230129500","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-13AXX","70.4365918665884","-149.581378517795","I","BP PLC","313807","4972"
"50029230130000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-133","70.3246000293568","-149.497218003511","A","CONOCOPHILLIPS","1163165","4973"
"50029230140000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB C-41","70.4897783721572","-149.524529030785","A","BP PLC","313807","4974"
"50029230146000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB C-41L1","70.4897783721572","-149.524529030785","A","BP PLC","313807","4975"
"50029230146100","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB C-41L2","70.4897783721572","-149.524529030785","A","BP PLC","313807","4976"
"50029230150000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-121","70.3248758148984","-149.498418703527","A","CONOCOPHILLIPS","1163165","4977"
"50029230160000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-123","70.3248321260997","-149.498223997573","A","CONOCOPHILLIPS","1163165","4978"
"50029230170000","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-13","70.4910753440608","-148.693296156289","A","BP PLC","313807","4979"
"50029230180000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-86","70.5080116269764","-149.65947010258","A","BP PLC","313807","4980"
"50029230190000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 3K-20","70.4340688894356","-149.761083064132","A","CONOCOPHILLIPS","1163165","4981"
"50069100440000","ST ELIAS OIL CO","NO. 10",,,"I","",,"4982"
"50029230200000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR C-24","70.4910808049999","-149.525744893354","I","BP PLC","313807","4983"
"50029230200100","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR C-24A","70.4910807945099","-149.525744827682","A","BP PLC","313807","4984"
"50029230210000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-108","70.3559563500875","-149.034130930436","A","BP PLC","313807","4985"
"50029230220000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 3K-19","70.4341371518045","-149.761083352558","A","CONOCOPHILLIPS","1163165","4986"
"50029230230000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-107","70.3560819547493","-149.034131193405","A","BP PLC","313807","4987"
"50029230240000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-127","70.3247392874026","-149.497818356369","A","CONOCOPHILLIPS","1163165","4988"
"50029230250000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-116","70.3501130027798","-149.324727341087","A","BP PLC","313807","4989"
"50029230260000","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-14","70.4911026487326","-148.693296214324","I","BP PLC","313807","4990"
"50029230260100","BP EXPLORATION (ALASKA) INC","NORTHSTAR UNIT NS-14A","70.4911026381709","-148.693296197023","A","BP PLC","313807","4991"
"50029230270000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-117","70.3249686535955","-149.498824344732","A","CONOCOPHILLIPS","1163165","4992"
"50029230280000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-110","70.3500966195631","-149.32497088433","A","BP PLC","313807","4993"
"50029230290000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-111","70.3251079116413","-149.499432806538","A","CONOCOPHILLIPS","1163165","4994"
"50029230300000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-110","70.3558744340037","-149.034138879276","I","BP PLC","313807","4995"
"50029230300100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-110A","70.355874393861","-149.034138759358","A","BP PLC","313807","4996"
"50029230310000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB G-14","70.450112419842","-149.533689330903","A","BP PLC","313807","4997"
"50029230316000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB G-14L1","70.450112419842","-149.533689330903","A","BP PLC","313807","4998"
"50029230320000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-114","70.3500447393767","-149.325555335518","I","BP PLC","313807","4999"
"50029230320100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-114A","70.3500447183602","-149.325563353387","A","BP PLC","313807","5000"
"50029230330000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-11","70.4365836751041","-149.580897328381","A","BP PLC","313807","5001"
"50029230336000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-11L1","70.4365836751041","-149.580897328381","A","BP PLC","313807","5002"
"50069100450000","ALASKA GULF SYNDICATE","JOHNSON 1",,,"I","",,"5003"
"50029230340000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-119","70.3249249647969","-149.498629638778","A","CONOCOPHILLIPS","1163165","5004"
"50029230350000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-115","70.3505826549935","-149.32521653136","A","BP PLC","313807","5005"
"50029230360000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-107","70.3501839967191","-149.323948080459","A","BP PLC","313807","5006"
"50029230370000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-102","70.3253372778343","-149.500438794901","A","CONOCOPHILLIPS","1163165","5007"
"50029230376000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-102L1","70.3253372778343","-149.500438794901","A","CONOCOPHILLIPS","1163165","5008"
"50029230380000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-12","70.4365891360936","-149.581142009178","A","BP PLC","313807","5009"
"50029230386000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-12L1","70.4365891360936","-149.581142009178","A","BP PLC","313807","5010"
"50029230390000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-117","70.3505908466018","-149.325086639344","A","BP PLC","313807","5011"
"50029230390100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-117AXX","70.3505935543209","-149.325094670185","I","BP PLC","313807","5012"
"50029230400000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR F-94","70.5085440667312","-149.658330000366","A","BP PLC","313807","5013"
"50029230410000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-131","70.3246464487054","-149.497412715165","A","CONOCOPHILLIPS","1163165","5014"
"50029230420000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN MDS E-102","70.342766343724","-148.665285542056","A","BP PLC","313807","5015"
"50029230430000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE L-118","70.3506044764295","-149.324981030765","A","BP PLC","313807","5016"
"50029230440000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 1C-125","70.3247857067511","-149.498021176971","A","CONOCOPHILLIPS","1163165","5017"
